9179.12,7510280000.0,154606782045,16843312.0,16843312.0,-0.85,4.45,-19.33,9152.45,9159.27,9155.86,18-02-03-18-05
9171.87,7488370000.0,154484668033,16843312.0,16843312.0,-1.1,4.42,-19.4,9140.37,9145.24,9142.81,18-02-03-18-06
9171.87,7488370000.0,154484668033,16843312.0,16843312.0,-1.1,4.42,-19.4,9140.37,9145.24,9142.81,18-02-03-18-07
9171.87,7488370000.0,154484668033,16843312.0,16843312.0,-1.1,4.42,-19.4,9145.02,9148.48,9146.75,18-02-03-18-08
9171.87,7488370000.0,154484668033,16843312.0,16843312.0,-1.1,4.42,-19.4,9140.24,9142.58,9141.41,18-02-03-18-09
9171.87,7488370000.0,154484668033,16843312.0,16843312.0,-1.1,4.42,-19.4,9140.24,9142.58,9141.41,18-02-03-18-10
9157.27,7458370000.0,154238755678,16843312.0,16843312.0,-1.4,4.44,-19.57,9142.03,9146.53,9144.28,18-02-03-18-11
9157.27,7458370000.0,154238755678,16843312.0,16843312.0,-1.4,4.44,-19.57,9155.75,9167.27,9161.51,18-02-03-18-12
9157.27,7458370000.0,154238755678,16843312.0,16843312.0,-1.4,4.44,-19.57,9228.73,9232.41,9230.57,18-02-03-18-13
9157.27,7458370000.0,154238755678,16843312.0,16843312.0,-1.4,4.44,-19.57,9249.93,9252.84,9251.39,18-02-03-18-14
9157.27,7458370000.0,154238755678,16843312.0,16843312.0,-1.4,4.44,-19.57,9249.93,9252.84,9251.38,18-02-03-18-15
9174.11,7468960000.0,154522397052,16843312.0,16843312.0,-1.3,4.79,-19.45,9236.15,9243.34,9239.74,18-02-03-18-16
9174.11,7468960000.0,154522397052,16843312.0,16843312.0,-1.3,4.79,-19.45,9241.33,9245.88,9243.61,18-02-03-18-17
9174.11,7468960000.0,154522397052,16843312.0,16843312.0,-1.3,4.79,-19.45,9249.09,9253.02,9251.05,18-02-03-18-18
9174.11,7468960000.0,154522397052,16843312.0,16843312.0,-1.3,4.79,-19.45,9224.14,9230.68,9227.41,18-02-03-18-19
9174.11,7468960000.0,154522397052,16843312.0,16843312.0,-1.3,4.79,-19.45,9228.27,9232.95,9230.61,18-02-03-18-20
9181.87,7507510000.0,154653450064,16843350.0,16843350.0,-1.22,4.99,-19.4,9201.42,9204.74,9203.08,18-02-03-18-21
9181.87,7507510000.0,154653450064,16843350.0,16843350.0,-1.22,4.99,-19.4,9204.72,9208.69,9206.71,18-02-03-18-22
9181.87,7507510000.0,154653450064,16843350.0,16843350.0,-1.22,4.99,-19.4,9194.31,9198.07,9196.19,18-02-03-18-23
9181.87,7507510000.0,154653450064,16843350.0,16843350.0,-1.22,4.99,-19.4,9194.31,9198.07,9196.19,18-02-03-18-24
9181.87,7507510000.0,154653450064,16843350.0,16843350.0,-1.22,4.99,-19.4,9198.87,9206.59,9202.73,18-02-03-18-25
9191.57,7485500000.0,154816830560,16843350.0,16843350.0,-1.12,5.1,-19.32,9212.61,9217.16,9214.88,18-02-03-18-26
9191.57,7485500000.0,154816830560,16843350.0,16843350.0,-1.12,5.1,-19.32,9212.83,9221.05,9216.94,18-02-03-18-27
9191.57,7485500000.0,154816830560,16843350.0,16843350.0,-1.12,5.1,-19.32,9217.0,9222.82,9219.91,18-02-03-18-28
9191.57,7485500000.0,154816830560,16843350.0,16843350.0,-1.12,5.1,-19.32,9212.24,9219.25,9215.74,18-02-03-18-29
9191.57,7485500000.0,154816830560,16843350.0,16843350.0,-1.12,5.1,-19.32,9207.99,9214.38,9211.19,18-02-03-18-30
9184.27,7468180000.0,154693874104,16843350.0,16843350.0,-1.14,5.18,-19.42,9207.99,9214.38,9211.19,18-02-03-18-31
9184.27,7468180000.0,154693874104,16843350.0,16843350.0,-1.14,5.18,-19.42,9219.18,9221.38,9220.28,18-02-03-18-32
9184.27,7468180000.0,154693874104,16843350.0,16843350.0,-1.14,5.18,-19.42,9244.92,9250.96,9247.94,18-02-03-18-33
9184.27,7468180000.0,154693874104,16843350.0,16843350.0,-1.14,5.18,-19.42,9244.92,9250.96,9247.94,18-02-03-18-34
9206.16,7477120000.0,155062575036,16843350.0,16843350.0,-0.8,5.56,-19.23,9268.0,9272.27,9270.14,18-02-03-18-35
9206.16,7477120000.0,155062575036,16843350.0,16843350.0,-0.8,5.56,-19.23,9268.02,9271.46,9269.74,18-02-03-18-36
9206.16,7477120000.0,155062575036,16843350.0,16843350.0,-0.8,5.56,-19.23,9266.47,9273.63,9270.05,18-02-03-18-37
9206.16,7477120000.0,155062575036,16843350.0,16843350.0,-0.8,5.56,-19.23,9265.82,9270.61,9268.22,18-02-03-18-38
9206.16,7477120000.0,155062575036,16843350.0,16843350.0,-0.8,5.56,-19.23,9275.86,9283.66,9279.76,18-02-03-18-39
9244.39,7494750000.0,155706607239,16843362.0,16843362.0,-0.19,6.16,-18.94,9275.86,9283.66,9279.76,18-02-03-18-40
9244.39,7494750000.0,155706607239,16843362.0,16843362.0,-0.19,6.16,-18.94,9306.72,9313.1,9309.91,18-02-03-18-41
9244.39,7494750000.0,155706607239,16843362.0,16843362.0,-0.19,6.16,-18.94,9302.07,9308.06,9305.06,18-02-03-18-42
9244.39,7494750000.0,155706607239,16843362.0,16843362.0,-0.19,6.16,-18.94,9288.03,9291.4,9289.72,18-02-03-18-43
9244.39,7494750000.0,155706607239,16843362.0,16843362.0,-0.19,6.16,-18.94,9290.8,9296.16,9293.48,18-02-03-18-44
9251.67,7495910000.0,155829226915,16843362.0,16843362.0,0.04,6.35,-18.9,9281.78,9284.92,9283.35,18-02-03-18-45
9251.67,7495910000.0,155829226915,16843362.0,16843362.0,0.04,6.35,-18.9,9281.8,9283.24,9282.52,18-02-03-18-46
9251.67,7495910000.0,155829226915,16843362.0,16843362.0,0.04,6.35,-18.9,9269.4,9274.65,9272.02,18-02-03-18-47
9251.67,7495910000.0,155829226915,16843362.0,16843362.0,0.04,6.35,-18.9,9269.4,9274.65,9272.03,18-02-03-18-48
9251.67,7495910000.0,155829226915,16843362.0,16843362.0,0.04,6.35,-18.9,9274.29,9277.86,9276.08,18-02-03-18-49
9252.74,7475400000.0,155847249312,16843362.0,16843362.0,0.21,6.52,-18.92,9266.1,9268.45,9267.28,18-02-03-18-50
9252.74,7475400000.0,155847249312,16843362.0,16843362.0,0.21,6.52,-18.92,9276.1,9284.12,9280.11,18-02-03-18-51
9252.74,7475400000.0,155847249312,16843362.0,16843362.0,0.21,6.52,-18.92,9278.22,9287.69,9282.96,18-02-03-18-52
9252.74,7475400000.0,155847249312,16843362.0,16843362.0,0.21,6.52,-18.92,9285.39,9288.75,9287.07,18-02-03-18-53
9252.74,7475400000.0,155847249312,16843362.0,16843362.0,0.21,6.52,-18.92,9286.18,9289.43,9287.81,18-02-03-18-54
9252.7,7470190000.0,155846575577,16843362.0,16843362.0,0.42,6.57,-18.95,9282.32,9283.85,9283.09,18-02-03-18-55
9252.7,7470190000.0,155846575577,16843362.0,16843362.0,0.42,6.57,-18.95,9282.32,9283.85,9283.09,18-02-03-18-56
9252.7,7470190000.0,155846575577,16843362.0,16843362.0,0.42,6.57,-18.95,9339.29,9342.2,9340.75,18-02-03-18-57
9252.7,7470190000.0,155846575577,16843362.0,16843362.0,0.42,6.57,-18.95,9356.78,9362.34,9359.56,18-02-03-18-58
9252.7,7470190000.0,155846575577,16843362.0,16843362.0,0.42,6.57,-18.95,9356.54,9363.0,9359.77,18-02-03-18-59
9289.03,7496140000.0,156458494919,16843362.0,16843362.0,0.98,6.97,-18.65,9386.88,9390.36,9388.62,18-02-03-19-00
9289.03,7496140000.0,156458494919,16843362.0,16843362.0,0.98,6.97,-18.65,9406.96,9412.32,9409.64,18-02-03-19-01
9289.03,7496140000.0,156458494919,16843362.0,16843362.0,0.98,6.97,-18.65,9404.12,9410.42,9407.27,18-02-03-19-02
9289.03,7496140000.0,156458494919,16843362.0,16843362.0,0.98,6.97,-18.65,9398.03,9406.3,9402.17,18-02-03-19-03
9289.03,7496140000.0,156458494919,16843362.0,16843362.0,0.98,6.97,-18.65,9387.25,9389.7,9388.48,18-02-03-19-04
9320.96,7532790000.0,156996303468,16843362.0,16843362.0,1.48,7.4,-18.37,9378.06,9382.44,9380.25,18-02-03-19-05
9320.96,7532790000.0,156996303468,16843362.0,16843362.0,1.48,7.4,-18.37,9379.04,9382.69,9380.86,18-02-03-19-06
9320.96,7532790000.0,156996303468,16843362.0,16843362.0,1.48,7.4,-18.37,9375.97,9378.47,9377.22,18-02-03-19-07
9320.96,7532790000.0,156996303468,16843362.0,16843362.0,1.48,7.4,-18.37,9360.48,9365.04,9362.76,18-02-03-19-08
9320.96,7532790000.0,156996303468,16843362.0,16843362.0,1.48,7.4,-18.37,9359.59,9365.01,9362.3,18-02-03-19-09
9345.61,7535240000.0,157411492341,16843362.0,16843362.0,1.82,7.72,-18.18,9394.18,9397.78,9395.98,18-02-03-19-10
9345.61,7535240000.0,157411492341,16843362.0,16843362.0,1.82,7.72,-18.18,9366.4,9368.89,9367.64,18-02-03-19-11
9345.61,7535240000.0,157411492341,16843362.0,16843362.0,1.82,7.72,-18.18,9366.4,9368.89,9367.64,18-02-03-19-12
9345.61,7535240000.0,157411492341,16843362.0,16843362.0,1.82,7.72,-18.18,9392.09,9394.2,9393.14,18-02-03-19-13
9345.61,7535240000.0,157411492341,16843362.0,16843362.0,1.82,7.72,-18.18,9395.96,9399.04,9397.5,18-02-03-19-14
9341.29,7536500000.0,157338729017,16843362.0,16843362.0,1.8,7.72,-18.27,9378.03,9382.62,9380.33,18-02-03-19-15
9341.29,7536500000.0,157338729017,16843362.0,16843362.0,1.8,7.72,-18.27,9378.03,9382.62,9380.33,18-02-03-19-16
9341.29,7536500000.0,157338729017,16843362.0,16843362.0,1.8,7.72,-18.27,9395.69,9399.71,9397.7,18-02-03-19-17
9341.29,7536500000.0,157338729017,16843362.0,16843362.0,1.8,7.72,-18.27,9381.53,9388.55,9385.04,18-02-03-19-18
9341.29,7536500000.0,157338729017,16843362.0,16843362.0,1.8,7.72,-18.27,9381.53,9388.55,9385.04,18-02-03-19-19
9340.67,7521680000.0,157328641078,16843400.0,16843400.0,1.72,7.8,-18.28,9321.95,9325.29,9323.62,18-02-03-19-20
9340.67,7521680000.0,157328641078,16843400.0,16843400.0,1.72,7.8,-18.28,9320.86,9326.3,9323.58,18-02-03-19-21
9340.67,7521680000.0,157328641078,16843400.0,16843400.0,1.72,7.8,-18.28,9317.81,9320.76,9319.29,18-02-03-19-22
9340.67,7521680000.0,157328641078,16843400.0,16843400.0,1.72,7.8,-18.28,9353.59,9357.87,9355.73,18-02-03-19-23
9340.67,7521680000.0,157328641078,16843400.0,16843400.0,1.72,7.8,-18.28,9352.09,9354.41,9353.25,18-02-03-19-24
9336.88,7501920000.0,157264804592,16843400.0,16843400.0,1.68,7.77,-18.33,9352.96,9355.33,9354.15,18-02-03-19-25
9336.88,7501920000.0,157264804592,16843400.0,16843400.0,1.68,7.77,-18.33,9352.09,9354.41,9353.25,18-02-03-19-26
9336.88,7501920000.0,157264804592,16843400.0,16843400.0,1.68,7.77,-18.33,9364.99,9369.5,9367.24,18-02-03-19-27
9336.88,7501920000.0,157264804592,16843400.0,16843400.0,1.68,7.77,-18.33,9355.68,9358.27,9356.98,18-02-03-19-28
9336.88,7501920000.0,157264804592,16843400.0,16843400.0,1.68,7.77,-18.33,9342.23,9346.26,9344.24,18-02-03-19-29
9326.75,7503380000.0,157094180950,16843400.0,16843400.0,1.41,7.69,-18.44,9346.74,9349.35,9348.04,18-02-03-19-30
9326.75,7503380000.0,157094180950,16843400.0,16843400.0,1.41,7.69,-18.44,9346.62,9352.26,9349.44,18-02-03-19-31
9326.75,7503380000.0,157094180950,16843400.0,16843400.0,1.41,7.69,-18.44,9346.62,9352.26,9349.44,18-02-03-19-32
9326.75,7503380000.0,157094180950,16843400.0,16843400.0,1.41,7.69,-18.44,9374.45,9378.32,9376.39,18-02-03-19-33
9326.75,7503380000.0,157094180950,16843400.0,16843400.0,1.41,7.69,-18.44,9371.52,9376.28,9373.9,18-02-03-19-34
9327.2,7491990000.0,157101760480,16843400.0,16843400.0,1.21,7.76,-18.48,9371.52,9376.28,9373.9,18-02-03-19-35
9327.2,7491990000.0,157101760480,16843400.0,16843400.0,1.21,7.76,-18.48,9349.92,9353.17,9351.55,18-02-03-19-36
9327.2,7491990000.0,157101760480,16843400.0,16843400.0,1.21,7.76,-18.48,9347.95,9351.14,9349.55,18-02-03-19-37
9327.2,7491990000.0,157101760480,16843400.0,16843400.0,1.21,7.76,-18.48,9348.26,9350.33,9349.3,18-02-03-19-38
9327.2,7491990000.0,157101760480,16843400.0,16843400.0,1.21,7.76,-18.48,9291.53,9297.25,9294.39,18-02-03-19-39
9308.23,7475320000.0,156782585587,16843437.0,16843437.0,0.83,7.6,-18.66,9308.53,9312.06,9310.3,18-02-03-19-40
9308.23,7475320000.0,156782585587,16843437.0,16843437.0,0.83,7.6,-18.66,9290.85,9296.08,9293.47,18-02-03-19-41
9308.23,7475320000.0,156782585587,16843437.0,16843437.0,0.83,7.6,-18.66,9303.31,9306.59,9304.95,18-02-03-19-42
9308.23,7475320000.0,156782585587,16843437.0,16843437.0,0.83,7.6,-18.66,9303.31,9306.59,9304.95,18-02-03-19-43
9308.23,7475320000.0,156782585587,16843437.0,16843437.0,0.83,7.6,-18.66,9303.31,9306.59,9304.95,18-02-03-19-44
9308.99,7456650000.0,156795386599,16843437.0,16843437.0,0.83,7.61,-18.65,9317.99,9323.64,9320.82,18-02-03-19-45
9308.99,7456650000.0,156795386599,16843437.0,16843437.0,0.83,7.61,-18.65,9314.98,9319.65,9317.31,18-02-03-19-46
9308.99,7456650000.0,156795386599,16843437.0,16843437.0,0.83,7.61,-18.65,9299.12,9302.48,9300.8,18-02-03-19-47
9308.99,7456650000.0,156795386599,16843437.0,16843437.0,0.83,7.61,-18.65,9299.12,9302.48,9300.8,18-02-03-19-48
9308.99,7456650000.0,156795386599,16843437.0,16843437.0,0.83,7.61,-18.65,9270.21,9275.9,9273.06,18-02-03-19-49
9279.2,7435950000.0,156293620610,16843437.0,16843437.0,0.11,7.36,-18.95,9287.38,9294.25,9290.81,18-02-03-19-50
9279.2,7435950000.0,156293620610,16843437.0,16843437.0,0.11,7.36,-18.95,9321.92,9326.8,9324.36,18-02-03-19-51
9279.2,7435950000.0,156293620610,16843437.0,16843437.0,0.11,7.36,-18.95,9321.92,9326.8,9324.36,18-02-03-19-52
9279.2,7435950000.0,156293620610,16843437.0,16843437.0,0.11,7.36,-18.95,9300.26,9303.88,9302.07,18-02-03-19-53
9279.2,7435950000.0,156293620610,16843437.0,16843437.0,0.11,7.36,-18.95,9300.26,9303.88,9302.07,18-02-03-19-54
9290.15,7427200000.0,156478056246,16843437.0,16843437.0,0.11,7.54,-18.88,9325.59,9329.15,9327.37,18-02-03-19-55
9290.15,7427200000.0,156478056246,16843437.0,16843437.0,0.11,7.54,-18.88,9336.12,9339.85,9337.98,18-02-03-19-56
9290.15,7427200000.0,156478056246,16843437.0,16843437.0,0.11,7.54,-18.88,9312.97,9324.4,9318.69,18-02-03-19-57
9290.15,7427200000.0,156478056246,16843437.0,16843437.0,0.11,7.54,-18.88,9315.21,9319.66,9317.44,18-02-03-19-58
9290.15,7427200000.0,156478056246,16843437.0,16843437.0,0.11,7.54,-18.88,9315.21,9319.66,9317.43,18-02-03-19-59
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9291.91,9294.66,9293.29,18-02-03-20-00
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9291.91,9294.66,9293.29,18-02-03-20-01
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9327.53,9333.56,9330.54,18-02-03-20-02
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9349.88,9354.5,9352.19,18-02-03-20-03
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9350.77,9356.97,9353.87,18-02-03-20-04
9280.03,7443560000.0,156307721304,16843450.0,16843450.0,-0.14,7.47,-18.99,9365.08,9367.74,9366.41,18-02-03-20-05
9304.76,7447210000.0,156724259822,16843450.0,16843450.0,0.05,7.76,-18.78,9375.28,9378.46,9376.87,18-02-03-20-06
9304.76,7447210000.0,156724259822,16843450.0,16843450.0,0.05,7.76,-18.78,9394.67,9397.81,9396.24,18-02-03-20-07
9304.76,7447210000.0,156724259822,16843450.0,16843450.0,0.05,7.76,-18.78,9396.14,9400.74,9398.44,18-02-03-20-08
9304.76,7447210000.0,156724259822,16843450.0,16843450.0,0.05,7.76,-18.78,9396.14,9400.74,9398.44,18-02-03-20-09
9304.76,7447210000.0,156724259822,16843450.0,16843450.0,0.05,7.76,-18.78,9375.89,9381.89,9378.89,18-02-03-20-10
9329.53,7490180000.0,157141472078,16843450.0,16843450.0,0.12,8.06,-18.6,9375.57,9377.77,9376.67,18-02-03-20-11
9329.53,7490180000.0,157141472078,16843450.0,16843450.0,0.12,8.06,-18.6,9379.43,9382.31,9380.87,18-02-03-20-12
9329.53,7490180000.0,157141472078,16843450.0,16843450.0,0.12,8.06,-18.6,9383.27,9384.52,9383.9,18-02-03-20-13
9329.53,7490180000.0,157141472078,16843450.0,16843450.0,0.12,8.06,-18.6,9381.93,9383.75,9382.84,18-02-03-20-14
9329.53,7490180000.0,157141472078,16843450.0,16843450.0,0.12,8.06,-18.6,9389.94,9391.93,9390.94,18-02-03-20-15
9360.26,7500000000.0,157659071297,16843450.0,16843450.0,0.34,8.45,-18.36,9387.89,9392.75,9390.32,18-02-03-20-16
9360.26,7500000000.0,157659071297,16843450.0,16843450.0,0.34,8.45,-18.36,9409.55,9415.39,9412.47,18-02-03-20-17
9360.26,7500000000.0,157659071297,16843450.0,16843450.0,0.34,8.45,-18.36,9455.74,9460.21,9457.97,18-02-03-20-18
9360.26,7500000000.0,157659071297,16843450.0,16843450.0,0.34,8.45,-18.36,9455.74,9460.21,9457.97,18-02-03-20-19
9382.19,7512590000.0,158028795297,16843487.0,16843487.0,0.47,8.69,-18.19,9455.74,9460.21,9457.97,18-02-03-20-20
9382.19,7512590000.0,158028795297,16843487.0,16843487.0,0.47,8.69,-18.19,9446.27,9448.27,9447.27,18-02-03-20-21
9382.19,7512590000.0,158028795297,16843487.0,16843487.0,0.47,8.69,-18.19,9436.71,9446.19,9441.45,18-02-03-20-22
9382.19,7512590000.0,158028795297,16843487.0,16843487.0,0.47,8.69,-18.19,9445.67,9447.92,9446.79,18-02-03-20-23
9382.19,7512590000.0,158028795297,16843487.0,16843487.0,0.47,8.69,-18.19,9471.45,9474.72,9473.09,18-02-03-20-24
9417.46,7546730000.0,158622865083,16843487.0,16843487.0,0.89,9.12,-17.9,9466.65,9472.55,9469.6,18-02-03-20-25
9417.46,7546730000.0,158622865083,16843487.0,16843487.0,0.89,9.12,-17.9,9415.96,9425.12,9420.54,18-02-03-20-26
9417.46,7546730000.0,158622865083,16843487.0,16843487.0,0.89,9.12,-17.9,9466.65,9472.55,9469.6,18-02-03-20-27
9417.46,7546730000.0,158622865083,16843487.0,16843487.0,0.89,9.12,-17.9,9409.28,9416.91,9413.1,18-02-03-20-28
9417.46,7546730000.0,158622865083,16843487.0,16843487.0,0.89,9.12,-17.9,9420.99,9424.27,9422.63,18-02-03-20-29
9413.18,7542590000.0,158550774959,16843487.0,16843487.0,0.92,9.07,-17.96,9420.99,9424.27,9422.63,18-02-03-20-30
9413.18,7542590000.0,158550774959,16843487.0,16843487.0,0.92,9.07,-17.96,9385.79,9389.57,9387.68,18-02-03-20-31
9413.18,7542590000.0,158550774959,16843487.0,16843487.0,0.92,9.07,-17.96,9343.54,9348.04,9345.79,18-02-03-20-32
9413.18,7542590000.0,158550774959,16843487.0,16843487.0,0.92,9.07,-17.96,9345.9,9350.11,9348.01,18-02-03-20-33
9413.18,7542590000.0,158550774959,16843487.0,16843487.0,0.92,9.07,-17.96,9360.88,9366.14,9363.51,18-02-03-20-34
9374.35,7518010000.0,157896742358,16843487.0,16843487.0,0.53,8.61,-18.3,9335.59,9339.7,9337.65,18-02-03-20-35
9374.35,7518010000.0,157896742358,16843487.0,16843487.0,0.53,8.61,-18.3,9335.59,9339.7,9337.65,18-02-03-20-36
9374.35,7518010000.0,157896742358,16843487.0,16843487.0,0.53,8.61,-18.3,9364.07,9368.82,9366.45,18-02-03-20-37
